red_rotation_t,red_position_t,green_rotation_t,green_position_t,blue_rotation_t,blue_position_t,action,red_rotation_t1,red_position_t1,green_rotation_t1,green_position_t1,blue_rotation_t1,blue_position_t1
44.66833398341669,850.8719764390038,-45.08823586217022,849.8005812007996,134.59536259647615,847.2621626682126,45,6.053677494025862,913.3293562500412,-79.83080254203549,846.6530771148916,91.43607975625537,855.3433515192098
6.053677494025862,913.3293562500412,-79.83080254203549,846.6530771148916,91.43607975625537,855.3433515192098,90,-80.0240538089611,919.6317334976128,-162.7118526597866,896.7759794150512,7.832417353194103,806.0578523008287
-80.0240538089611,919.6317334976128,-162.7118526597866,896.7759794150512,7.832417353194103,806.0578523008287,-90,14.45649176899002,963.7187505572238,-66.4855448921167,882.6564666820135,98.08682864274851,829.8820097914983
14.45649176899002,963.7187505572238,-66.4855448921167,882.6564666820135,98.08682864274851,829.8820097914983,0,15.935023952920574,1028.9729589059666,-61.71402043756319,875.5788885986801,94.2772202587534,859.415423505827
15.935023952920574,1028.9729589059666,-61.71402043756319,875.5788885986801,94.2772202587534,859.415423505827,45,-31.7634761009557,1084.5615649472463,-104.7878500262965,919.9745801710068,44.15529465917405,841.239055299277
-31.7634761009557,1084.5615649472463,-104.7878500262965,919.9745801710068,44.15529465917405,841.239055299277,-90,58.92407768787456,1108.697414526565,-14.346050663197218,878.2974194302805,131.5629513979476,896.7228540512893
58.92407768787456,1108.697414526565,-14.346050663197218,878.2974194302805,131.5629513979476,896.7228540512893,45,13.334540467984423,1170.464344193043,-56.46470783764312,887.2570208385223,81.98326730376431,927.7613383986476
13.334540467984423,1170.464344193043,-56.46470783764312,887.2570208385223,81.98326730376431,927.7613383986476,0,13.692243943920175,1223.9717228394331,-53.16096724131194,897.5157147986491,79.10023610014491,958.071635270834
13.692243943920175,1223.9717228394331,-53.16096724131194,897.5157147986491,79.10023610014491,958.071635270834,-45,56.982855934837175,1264.3814928925724,-8.479727438891757,867.2077487945147,119.24542181214326,1021.6377046532934
56.982855934837175,1264.3814928925724,-8.479727438891757,867.2077487945147,119.24542181214326,1021.6377046532934,0,59.50095303940145,1298.5737165395117,-4.530027975632152,846.190296143391,119.40757513794654,1072.6185236547242
59.50095303940145,1298.5737165395117,-4.530027975632152,846.190296143391,119.40757513794654,1072.6185236547242,90,-29.93777857631096,1344.0851413354028,-90.77646796758802,904.6758022400124,28.536629094354566,1059.662808236002
-29.93777857631096,1344.0851413354028,-90.77646796758802,904.6758022400124,28.536629094354566,1059.662808236002,45,-82.44571803469151,1347.46045026938,-142.25165301925858,966.8136868291429,-23.168442036498615,1001.8271632572956
-82.44571803469151,1347.46045026938,-142.25165301925858,966.8136868291429,-23.168442036498615,1001.8271632572956,0,-84.83530469950418,1354.9936626691692,-143.48113074538716,1022.9590734108624,-25.16960794668296,953.2232822763038
-84.83530469950418,1354.9936626691692,-143.48113074538716,1022.9590734108624,-25.16960794668296,953.2232822763038,-45,-48.01283307562886,1398.6559100973263,-104.18726948681685,1078.5107671461517,9.787633923916133,943.3793907279191
-48.01283307562886,1398.6559100973263,-104.18726948681685,1078.5107671461517,9.787633923916133,943.3793907279191,90,-138.75643685605422,1361.948848903313,163.9251553221485,1090.2709878874427,-78.63721340545406,891.7857741795727
-138.75643685605422,1361.948848903313,163.9251553221485,1090.2709878874427,-78.63721340545406,891.7857741795727,-45,-94.8502492298956,1371.9752204475124,-150.91232736719422,1145.9500885823954,-34.76279774898313,844.7257575817135
-94.8502492298956,1371.9752204475124,-150.91232736719422,1145.9500885823954,-34.76279774898313,844.7257575817135,90,169.84666810575993,1312.889478026254,111.20192859121016,1110.9600089616413,-126.51669353098534,820.1033480678212
169.84666810575993,1312.889478026254,111.20192859121016,1110.9600089616413,-126.51669353098534,820.1033480678212,-90,-101.00447226401585,1325.0419616782897,-158.21093454866798,1164.0911820850847,-37.516530907128754,776.1770160267889
-101.00447226401585,1325.0419616782897,-158.21093454866798,1164.0911820850847,-37.516530907128754,776.1770160267889,45,-152.5664199295514,1283.791942269093,149.35531645042204,1181.48374133335,-85.65651755261209,716.4668247972476
-152.5664199295514,1283.791942269093,149.35531645042204,1181.48374133335,-85.65651755261209,716.4668247972476,90,118.17728016411422,1243.739893281248,57.54486666123472,1124.863032612971,-172.66100013660898,740.5345921287202
118.17728016411422,1243.739893281248,57.54486666123472,1124.863032612971,-172.66100013660898,740.5345921287202,0,120.07661843091506,1200.9016603650775,56.56287433101238,1069.138942265036,-168.54448768450607,764.0828213404617
120.07661843091506,1200.9016603650775,56.56287433101238,1069.138942265036,-168.54448768450607,764.0828213404617,-90,-153.52756097048166,1168.6809768123817,142.40183240127794,1090.0958423749455,-78.75091472086456,717.1886401520471
-153.52756097048166,1168.6809768123817,142.40183240127794,1090.0958423749455,-78.75091472086456,717.1886401520471,90,124.48638590926556,1126.055906484694,57.25543910837655,1037.4036285501732,-158.67989166350796,744.1230976989397
