red_rotation_t,red_position_t,green_rotation_t,green_position_t,blue_rotation_t,blue_position_t,action,red_rotation_t1,red_position_t1,green_rotation_t1,green_position_t1,blue_rotation_t1,blue_position_t1
44.88233584784666,847.3658917384018,-45.1799592800366,848.7679901136805,134.9770035013019,848.289876776575,-90,133.7027977043737,774.5907837206927,30.34906038964584,754.9160020989334,-138.71606611961622,949.7942525752812
133.7027977043737,774.5907837206927,30.34906038964584,754.9160020989334,-138.71606611961622,949.7942525752812,-90,-148.35211673348414,669.4975320719637,105.82896685013112,829.9590263684407,-50.15519728228378,904.9880802808676
-148.35211673348414,669.4975320719637,105.82896685013112,829.9590263684407,-50.15519728228378,904.9880802808676,0,-153.39167136020927,558.3676878908109,100.4853895200797,918.3794394913956,-41.67960020694943,875.5147028351552
-153.39167136020927,558.3676878908109,100.4853895200797,918.3794394913956,-41.67960020694943,875.5147028351552,-90,-74.77997481190614,627.409261064022,-166.7453639063339,1001.625030073082,44.668861908808935,759.9500752476455
-74.77997481190614,627.409261064022,-166.7453639063339,1001.625030073082,44.668861908808935,759.9500752476455,-45,-33.07207907507234,744.9593101276541,-117.12059782542708,1021.1710403971856,79.88500116212083,694.0484289629005
-33.07207907507234,744.9593101276541,-117.12059782542708,1021.1710403971856,79.88500116212083,694.0484289629005,-90,62.65966405876867,773.3263147807014,-28.4158096007688,903.1871595258098,161.98004343570096,800.8513452147661
62.65966405876867,773.3263147807014,-28.4158096007688,903.1871595258098,161.98004343570096,800.8513452147661,-45,123.10996509858194,713.9122096098539,18.48502240283756,800.9786183351115,-143.07363201229526,918.1879127008935
123.10996509858194,713.9122096098539,18.48502240283756,800.9786183351115,-143.07363201229526,918.1879127008935,90,40.17726992922212,824.3029977881864,-60.57391537928976,731.7643774894968,123.91796789160368,966.5715866724984
40.17726992922212,824.3029977881864,-60.57391537928976,731.7643774894968,123.91796789160368,966.5715866724984,-45,88.42270777027898,883.001527187224,-16.813895954077225,613.0215795671226,162.82227672300075,1084.042590037389
88.42270777027898,883.001527187224,-16.813895954077225,613.0215795671226,162.82227672300075,1084.042590037389,90,-3.0045637512196777,988.199448662274,-94.07248210526365,662.6117342278376,68.96411831959591,1052.2264577249623
-3.0045637512196777,988.199448662274,-94.07248210526365,662.6117342278376,68.96411831959591,1052.2264577249623,45,-51.82256774940848,1039.9848469338906,-132.9819688404447,779.490347504129,21.83882280446909,958.9128520632662
-51.82256774940848,1039.9848469338906,-132.9819688404447,779.490347504129,21.83882280446909,958.9128520632662,45,-100.99455534295524,1014.4562198718088,-178.37514082969943,899.8647931976226,-20.458225669721656,829.1438367597024
-100.99455534295524,1014.4562198718088,-178.37514082969943,899.8647931976226,-20.458225669721656,829.1438367597024,-45,-54.95820775511135,1107.6776479934272,-123.78918525178916,1010.7867331263556,22.508304703381956,760.7920687443124
-54.95820775511135,1107.6776479934272,-123.78918525178916,1010.7867331263556,22.508304703381956,760.7920687443124,0,-59.36313765948927,1202.398281308549,-121.40710694131783,1122.2196874470492,13.299305476521283,708.498769860437
-59.36313765948927,1202.398281308549,-121.40710694131783,1122.2196874470492,13.299305476521283,708.498769860437,-90,33.958085244653546,1283.80730892447,-26.44636452922873,1074.3176469033217,99.057152163527,830.4283752665789
33.958085244653546,1283.80730892447,-26.44636452922873,1074.3176469033217,99.057152163527,830.4283752665789,90,-62.90898108435459,1391.332352858719,-117.0727636218736,1224.145496299921,-3.50577565217597,783.7531474331571
105.49154821117428,1276.8458289815414,46.42997297635696,1146.9455396781314,172.39300584244882,747.0739126669864,-90,-172.79183067066623,1174.8579697248424,125.29795916523584,1157.9394012753771,-96.47657802745871,648.0330616766238
-172.79183067066623,1174.8579697248424,125.29795916523584,1157.9394012753771,-96.47657802745871,648.0330616766238,-45,-132.62243457000477,1161.9609633862274,168.24711692439882,1263.4803997029198,-51.19845654227606,519.4964489132241
