red_sin_t,red_cos_t,red_dist_t,green_sin_t,green_cos_t,green_dist_t,blue_sin_t,blue_cos_t,blue_dist_t,action,red_sin_t1,red_cos_t1,red_dist_t1,green_sin_t1,green_cos_t1,green_dist_t1,blue_sin_t1,blue_cos_t1,blue_dist_t1
-0.9447477936980174,-0.3277981182110848,728.9713837204522,0.0547806342487349,0.9984984136749072,716.1255218767942,0.2646183637004462,-0.9643532141246268,1002.6195281777184,45,-0.8147785865786725,-0.5797722439483117,742.0916903745941,-0.209379273386416,0.9778345053618104,693.7173177332554,0.4928779974597989,-0.8700984309950331,1022.4527749109112
-0.8147785865786725,-0.5797722439483117,742.0916903745941,-0.209379273386416,0.9778345053618104,693.7173177332554,0.4928779974597989,-0.8700984309950331,1022.4527749109112,-45,-0.952102713054496,-0.3057783900053564,747.178840497872,0.1226514650505076,0.9924498063483936,676.1114787427769,0.1808634088796696,-0.9835082243318688,1039.9386422706602
-0.952102713054496,-0.3057783900053564,747.178840497872,0.1226514650505076,0.9924498063483936,676.1114787427769,0.1808634088796696,-0.9835082243318688,1039.9386422706602,0,-0.9338038090940266,-0.3577854750007143,755.6746921514324,0.1033119356708705,0.9946490054023772,651.0496942309105,0.1993906829845054,-0.9799200760975216,1064.660847574551
-0.9338038090940266,-0.3577854750007143,755.6746921514324,0.1033119356708705,0.9946490054023772,651.0496942309105,0.1993906829845054,-0.9799200760975216,1064.660847574551,0,-0.904213409339044,-0.4270809178264256,781.2067494342583,0.1167603860796439,0.9931601141017156,586.6535479835096,0.1860481918762399,-0.9825406201779048,1128.2118885039458
-0.904213409339044,-0.4270809178264256,781.2067494342583,0.1167603860796439,0.9931601141017156,586.6535479835096,0.1860481918762399,-0.9825406201779048,1128.2118885039458,0,-0.893213240374656,-0.4496333030586224,791.0261995861135,0.1212751665620999,0.9926189268673729,564.6427972016024,0.1822592215333216,-0.9832505154669728,1149.965272706811
-0.893213240374656,-0.4496333030586224,791.0261995861135,0.1212751665620999,0.9926189268673729,564.6427972016024,0.1822592215333216,-0.9832505154669728,1149.965272706811,0,-0.8796196699490675,-0.4756776600164166,800.342407748165,0.118028786084505,0.9930101739939112,544.8951180182569,0.1862327802729572,-0.9825056496284408,1169.4744330852768
-0.8796196699490675,-0.4756776600164166,800.342407748165,0.118028786084505,0.9930101739939112,544.8951180182569,0.1862327802729572,-0.9825056496284408,1169.4744330852768,45,-0.6634886455077362,-0.748186351975435,816.7902230306262,-0.2204711751138356,0.9753934903124608,523.403886533545,0.4877210314907487,-0.872999539198962,1188.599557646906
-0.6634886455077362,-0.748186351975435,816.7902230306262,-0.2204711751138356,0.9753934903124608,523.403886533545,0.4877210314907487,-0.872999539198962,1188.599557646906,45,-0.4883424674520837,-0.8726520695459391,832.1498878324386,-0.427824586859053,0.9038617830613708,507.61394368116015,0.6479100113147357,-0.7617168878514766,1201.734844222943
-0.4883424674520837,-0.8726520695459391,832.1498878324386,-0.427824586859053,0.9038617830613708,507.61394368116015,0.6479100113147357,-0.7617168878514766,1201.734844222943,0,-0.4648020233999145,-0.8854146367907779,854.3047954400408,-0.4595314712982171,0.8881614869417024,485.1400246442773,0.6472862276846326,-0.7622470330869107,1220.8108631200207
-0.4648020233999145,-0.8854146367907779,854.3047954400408,-0.4595314712982171,0.8881614869417024,485.1400246442773,0.6472862276846326,-0.7622470330869107,1220.8108631200207,0,-0.4541972480997518,-0.8909011504194012,872.805046175078,-0.4783631527482304,0.8781621115106101,466.72168219258896,0.6395763485303089,-0.7687275813971012,1236.7791106857685
